DIRECTORIO;ZONA_TERRITORIAL;FACTOR_EXPANSION;DPTO;SEXO;EDAD;PARENTESCO_JEFE_DE_HOGAR;MADRE_RESIDE_HOGAR;PADRE_RESIDE_HOGAR;SE_CONSIDERA_CAMPESINO;COMUNIDAD_ES_CAMPESINA;ETNIA;ESTADO_CIVIL;AFILIADO_SALUD;LEER_ESCRIBIR;ACTUALMENTE_ESTUDIA;MAYOR_NIVEL_EDUCATIVO;ORIENTACION_SEXUAL;GENERO;ACTIVIDAD_OCUPADA_ULTIMA_SEMANA;TIPO_VIVIENDA;SERVICIOS_ENERGIA_ELECTRICA;ESTRATO_ENERGIA_ELECTRICA;SERVICIOS_GAS_NATURAL;SERVICIOS_ALCANTARILLADO;SERVICIOS_RECOLECCION_BASURAS;SERVICIOS_ACUEDUCTO;NUMERO_HOGARES_VIVIENDA;NUMERO_CUARTOS_VIVIENDA;NUMERO_CUARTOS_DORMIR;TIPO_SANITARIO;COMO_ELIMINA_BASURA;DONDE_OBTIENE_AGUA;DONDE_PREPARA_ALIMENTOS;TIPO_OCUPACION_VIVIENDA;HOGAR_TIENE_CUENTA_CORRIENTE;HOGAR_TIENE_CUENTA_AHORROS;HOGAR_TIENE_CDT;HOGAR_TIENE_PRESTAMO_COMPRA_VIVIENDA;HOGAR_TIENE_PRESTAMO_COMPRA_VEHICULO;HOGAR_TIENE_PRESTAMO_LIBRE_INVERSION;HOGAR_TIENE_TARJETA_CREDITO;NUMERO_PERSONAS_HOGAR;DISCAPACIDAD
7327390;Cabecera;1435.5078234;VALLE;Femenino;20;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Tecnica profesional;Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7327390;Cabecera;1435.5078234;VALLE;Femenino;25;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta separado (a) o divorciado (a);Si;Si;No;Tecnica profesional;Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7327392;Cabecera;1806.4325039;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;No;No;No informa;Negro, mulato (afrodescendiente);Esta viudo (a);Si;Si;No;Basica secundaria (6o - 9o);Hombres;Mujer;0.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;5;Sin discapacidad
7327393;Cabecera;1288.8057445;VALLE;Masculino;28;Jefe (a) del hogar;No;No;Si;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;1;Sin discapacidad
7327397;Cabecera;708.04909845;VALLE;Femenino;20;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;Si;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Medio;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;Si;2;Sin discapacidad
7327399;Cabecera;876.91846791;VALLE;Masculino;23;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;Si;Universitaria;Mujeres;Hombre;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;Si;Si;4;Sin discapacidad
7327409;Cabecera;1295.3053425;VALLE;Masculino;25;Jefe (a) del hogar;No;No;No informa;No;Negro, mulato (afrodescendiente);No esta casado(a) y vive en pareja  hace  menos de dos anos;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7327409;Cabecera;1295.3053425;VALLE;Femenino;24;Pareja, esposo(a), conyuge, companero(a);No;No;Si;Si;Negro, mulato (afrodescendiente);No esta casado(a) y vive en pareja  hace  menos de dos anos;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;0.0;Apartamento;Si;Medio - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7327424;Cabecera;1161.8631448;VALLE;Masculino;26;Otro pariente;No;No;No;No;Ninguno de los anteriores;Esta soltero (a);No;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Medio - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;4;Sin discapacidad
7327427;Cabecera;1002.4148024;VALLE;Masculino;25;Hijo(a), hijastro(a);Fallecida;Si;Si;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;7;Sin discapacidad
7327428;Cabecera;1237.1860931;VALLE;Masculino;20;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;0.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;5;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;5;Sin discapacidad
7327431;Cabecera;794.06750189;VALLE;Femenino;19;Otro pariente;Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;6;Sin discapacidad
7327431;Cabecera;794.06750189;VALLE;Femenino;18;Otro pariente;Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;6;Sin discapacidad
7327432;Cabecera;1668.845719;VALLE;Femenino;18;Jefe (a) del hogar;Fallecida;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Ambos sexos;Mujer;1.0;Casa;Si;Bajo - Bajo;No;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Otra;No;No;No;No;No;No;No;2;Sin discapacidad
7327436;Cabecera;1433.5699326;VALLE;Masculino;24;Otro pariente;Fallecida;No;No;No;Negro, mulato (afrodescendiente);Esta casado (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;No;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Otra;No;No;No;No;No;No;No;4;Sin discapacidad
7327442;Cabecera;1195.3453789;VALLE;Masculino;18;Otro pariente;No;No;Si;Si;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;No;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;La tiran a un rio, quebrada, cano o laguna;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Posesion sin titulo;No;No;No;No;No;No;No;4;Discapacidad leve
7327443;Cabecera;176.04487973;VALLE;Femenino;18;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;4;Sin discapacidad
7327445;Cabecera;137.45997238;VALLE;Masculino;24;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327445;Cabecera;137.45997238;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;Si;No;No;Indigena;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Discapacidad leve
7327456;Cabecera;137.7821718;VALLE;Femenino;24;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Hombres;Mujer;1.0;Casa;Si;Bajo;Si;Si;Si;Si;3;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;3;Sin discapacidad
7327456;Cabecera;137.7821718;VALLE;Femenino;26;Jefe (a) del hogar;No;Fallecido;No;No;Ninguno de los anteriores;No esta casado(a) y vive en pareja  hace  menos de dos anos;Si;Si;No;Media tecnica (Bachillerato tecnico);Hombres;Mujer;1.0;Casa;Si;Bajo;Si;Si;Si;Si;3;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;Si;No;No;No;No;No;3;Sin discapacidad
7327458;Cabecera;1597.9536686;VALLE;Masculino;19;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;7;Sin discapacidad
7327464;Cabecera;1067.6757459;VALLE;Femenino;19;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;0.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7327467;Cabecera;1381.5172821;VALLE;Masculino;26;Hermano(a) o hermanastro(a);No;Fallecido;No;No;Negro, mulato (afrodescendiente);Esta separado (a) o divorciado (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Discapacidad leve
7327468;Cabecera;1321.4684052;VALLE;Masculino;24;Hijo(a), hijastro(a);No;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327472;Cabecera;1660.7694448;VALLE;Masculino;18;Otro pariente;No;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Casa;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;4;Sin discapacidad
7327473;Cabecera;151.29679787;VALLE;Masculino;26;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;0.0;Casa;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327473;Cabecera;151.29679787;VALLE;Masculino;20;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327474;Cabecera;106.23403698;VALLE;Masculino;22;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Hombres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;2;Sin discapacidad
7327476;Cabecera;1228.8984117;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;Fallecido;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;Si;Universitaria;Hombres;Mujer;1.0;Apartamento;Si;Bajo - Bajo;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;3;Sin discapacidad
7327477;Cabecera;100.66057594;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Tecnica profesional;Hombres;Mujer;0.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De otra fuente por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;3;Sin discapacidad
7327478;Cabecera;161.17291082;VALLE;Femenino;25;Pareja, esposo(a), conyuge, companero(a);No;No;Si;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;No;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;2;Sin discapacidad
7327479;Cabecera;158.79001814;VALLE;Femenino;27;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Tecnologica ;Hombres;Mujer;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7327479;Cabecera;158.79001814;VALLE;Masculino;25;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);No;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;0.0;Casa;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;5;Sin discapacidad
7327489;Cabecera;555.95070561;VALLE;Masculino;24;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Postgrado;Mujeres;Hombre;1.0;Apartamento;Si;Medio;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7327494;Cabecera;100.21459085;VALLE;Masculino;24;Jefe (a) del hogar;No;No;Si;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;No;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Sin discapacidad
7327494;Cabecera;100.21459085;VALLE;Femenino;22;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;0.0;Apartamento;Si;Bajo;No;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;2;Sin discapacidad
7327496;Cabecera;119.41901843;VALLE;Masculino;25;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Tecnologica ;Mujeres;Hombre;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327496;Cabecera;119.41901843;VALLE;Masculino;21;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Mujeres;Hombre;1.0;Casa;Si;Bajo;Si;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;Propia, totalmente pagada;No;Si;No;No;No;No;No;4;Sin discapacidad
7327498;Cabecera;156.27698509;VALLE;Masculino;25;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Media academica (Bachillerato clasico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En una sala comedor con lavaplatos?;En arriendo o subarriendo;No;Si;No;No;No;No;Si;4;Sin discapacidad
7327506;Cabecera;183.75171739;VALLE;Femenino;26;Pareja, esposo(a), conyuge, companero(a);No;Fallecido;No;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Tecnologica ;Hombres;Mujer;1.0;Apartamento;Si;Bajo;No;Si;Si;Si;1;4;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;Si;No;No;No;No;No;4;Sin discapacidad
7327514;Cabecera;794.15073796;VALLE;Masculino;24;Hijo(a), hijastro(a);Si;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;5;4;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;Si;4;Sin discapacidad
7327516;Cabecera;782.97655432;VALLE;Masculino;24;Jefe (a) del hogar;No;No;Si;No;Ninguno de los anteriores;No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Universitaria;Mujeres;Hombre;1.0;Apartamento;Si;Medio;Si;Si;Si;Si;1;2;1;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;1;Sin discapacidad
7327525;Cabecera;655.41248626;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;Si;No;No;Ninguno de los anteriores;Esta casado (a);Si;Si;No;Media academica (Bachillerato clasico);Hombres;Mujer;1.0;Apartamento;Si;Medio - Bajo;No;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7327528;Cabecera;999.4425745;VALLE;Masculino;26;Otro pariente;No;No;No;No;Ninguno de los anteriores;Esta soltero (a);No;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;No;No;No;No;No;No;3;Sin discapacidad
7327530;Cabecera;743.55669058;VALLE;Femenino;22;Hijo(a), hijastro(a);Si;No;No;No;Ninguno de los anteriores;Esta soltero (a);Si;Si;No;Media tecnica (Bachillerato tecnico);Hombres;Mujer;1.0;Apartamento;Si;Medio - Bajo;No;Si;Si;Si;1;5;3;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;Si;No;No;No;No;No;3;Sin discapacidad
7327535;Cabecera;920.66449653;VALLE;Masculino;19;Hijo(a), hijastro(a);No;Si;No;No;Negro, mulato (afrodescendiente);Esta soltero (a);Si;Si;No;Basica secundaria (6o - 9o);Mujeres;Hombre;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;3;Sin discapacidad
7327538;Cabecera;805.24307012;VALLE;Femenino;28;Jefe (a) del hogar;No;No;No;No;Ninguno de los anteriores;No esta casado(a) y vive en pareja  hace  menos de dos anos;No;Si;No;Media academica (Bachillerato clasico);Ambos sexos;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;3;Sin discapacidad
7327538;Cabecera;805.24307012;VALLE;Femenino;24;Pareja, esposo(a), conyuge, companero(a);No;No;No;No;Ninguno de los anteriores;No esta casado(a) y vive en pareja  hace  menos de dos anos;No;Si;No;Media tecnica (Bachillerato tecnico);Mujeres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;3;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En arriendo o subarriendo;No;No;No;No;No;No;No;3;Sin discapacidad
7327542;Cabecera;820.37624585;VALLE;Femenino;28;Hijo(a), hijastro(a);Si;No;No;No;Negro, mulato (afrodescendiente);No esta  casado (a)  y vive en pareja   hace dos anos  o mas;Si;Si;No;Tecnica profesional;Hombres;Mujer;1.0;Apartamento;Si;Bajo;Si;Si;Si;Si;1;4;2;Inodoro conectado a alcantarillado;Por recoleccion publica o privada;De acueducto por tuberia;En un cuarto usado solo para cocinar?;En usufructo;No;Si;No;No;No;No;No;4;Sin discapacidad
